"term","category","weight"
"going","POS_P","0.0322388704"
"go","POS_P","-0.023963144"
"garden","POS_P","0.0836369972"
"all","POS_P","-0.0148191917"
"wishes","POS_P","0.0679920916"
"marry","POS_P","0.0759478946"
"waking","POS_P","0.0192712529"
"video","POS_P","-0.0442021405"
"enjoyed","POS_P","0.0548744268"
"great","POS_P","0.6751007733"
"win","POS_P","0.0958259413"
"few","POS_P","0.0270521305"
"started","POS_P","0.075095314"
"love","POS_P","-0.0981799804"
"baby","POS_P","0.1885983921"
"this","POS_P","0.0116819877"
"praise","POS_P","0.0984711233"
"meet","POS_P","0.0362600276"
"sis","POS_P","0.0669913214"
"instead","POS_P","-0.1282439731"
"love","POS_P","0.1341138543"
"for","POS_P","0.0432102735"
"d","POS_P","0.1281453037"
"love","POS_P","0.0566905423"
"0","POS_P","-0.0279672154"
"greater","POS_P","0.031044667"
"kiss","POS_P","-0.0232659727"
"kindness","POS_P","0.0360850703"
"day","POS_P","0.2548361432"
"week","POS_P","-0.0218948"
"today","POS_P","0.0689436946"
"time","POS_P","0.0629006362"
"our","POS_P","0.013295502"
"special","POS_P","0.1049798972"
"out","POS_P","-0.1230330938"
"more","POS_P","0.0409533774"
"hilarious","POS_P","0.1843512037"
"princess","POS_P","0.0564346603"
"past","POS_P","0.0776189124"
"happy","POS_P","-0.0405031653"
"whoop","POS_P","0.0777955511"
"festival","POS_P","0.0696715653"
"man","POS_P","0.0773523131"
"man","POS_P","0.0680926554"
"god's","POS_P","0.059224542"
"love","POS_P","0.0538758252"
"loved","POS_P","0.0767773398"
"boring","POS_P","-0.1231325551"
"loves","POS_P","0.1390526579"
"good","POS_P","0.1041113437"
"god","POS_P","-0.0468042075"
"tonight","POS_P","0.0456934098"
"my","POS_P","0.0317968788"
"have","POS_P","-0.0999859188"
"need","POS_P","-0.2589254259"
"congrats","POS_P","0.1452899996"
"able","POS_P","-0.0219036438"
"much","POS_P","0.0396081701"
"why","POS_P","-0.200454272"
"thanksgiving","POS_P","0.0219827298"
"movie","POS_P","0.0517716988"
"your","POS_P","-0.0110350626"
"bring","POS_P","0.0183163902"
"chicken","POS_P","0.083645611"
"hope","POS_P","0.0357734929"
"watching","POS_P","0.1619170849"
"love","POS_P","0.0541516122"
"take","POS_P","0.0630329942"
"twitter","POS_P","-0.0150761809"
"cold","POS_P","-0.1516145565"
"when","POS_P","-0.039052064"
"girl","POS_P","0.0344909101"
"girl","POS_P","0.104417568"
"job","POS_P","0.1090166987"
"merry","POS_P","0.0611980703"
"precious","POS_P","0.0223705933"
"it's","POS_P","0.0408929245"
"for","POS_P","0.050147454"
"laugh","POS_P","0.1075517702"
"much","POS_P","0.068551271"
"present","POS_P","0.0656622854"
"love","POS_P","-0.0534187423"
"it","POS_P","0.0174706875"
"birthday","POS_P","0.0453730868"
"birthday","POS_P","0.0114257383"
"party","POS_P","0.2216741979"
"you","POS_P","0.0196870771"
"upon","POS_P","0.0735495942"
"off","POS_P","-0.041352638"
"well","POS_P","-0.1059183461"
"success","POS_P","0.1935196113"
"poor","POS_P","-0.1099134603"
"twitter","POS_P","-0.1814674863"
"about","POS_P","0.0576019683"
"home","POS_P","0.0117656301"
"and","POS_P","0.122495267"
"bowling","POS_P","0.0376161815"
"sister","POS_P","-0.0289035821"
"getting","POS_P","-0.0364230913"
"blessings","POS_P","0.1071626097"
"sweat","POS_P","0.0263439862"
"this","POS_P","-0.0346359168"
"more","POS_P","0.0345452914"
"day","POS_P","0.0206274765"
"and","POS_P","0.1587883474"
"d","POS_P","0.0531742979"
"but","POS_P","-0.1388280836"
"goals","POS_P","0.0955102129"
"made","POS_P","0.1329603968"
"glory","POS_P","0.0252313408"
"wish","POS_P","-0.0185589207"
"kisses","POS_P","0.0612143016"
"together","POS_P","0.0682492854"
"u","POS_P","0.0389042958"
"star","POS_P","0.0913091253"
"friends","POS_P","0.0276271016"
"come","POS_P","0.0444867506"
"amp","POS_P","-0.0488870174"
"lives","POS_P","0.1334798566"
"that's","NEG_M","0.0430443837"
"sleep","NEG_M","0.0717189379"
"follow","NEG_M","-0.0717068107"
"hate","NEG_M","0.079440373"
"certainly","NEG_M","0.0883949644"
"worse","NEG_M","-0.0198555586"
"sitting","NEG_M","0.0115060474"
"d","NEG_M","-0.0791083398"
"fat","NEG_M","0.0891877917"
"telling","NEG_M","0.0350004075"
"trouble","NEG_M","0.0455543114"
"screaming","NEG_M","0.0427686653"
"shit","NEG_M","0.0696531638"
"me","NEG_M","0.0589706187"
"leave","NEG_M","0.0168950757"
"well","NEG_M","0.0341032913"
"enjoy","NEG_M","-0.0887765157"
"tired","NEG_M","0.1479122172"
"sigh","NEG_M","0.0472982904"
"everything","NEG_M","0.0605802535"
"you","NEG_M","0.0303518681"
"even","NEG_M","-0.0192013694"
"what","NEG_M","-0.0339434353"
"darkness","NEG_M","0.0776595773"
"goes","NEG_M","0.0389284686"
"new","NEG_M","-0.078864777"
"friend","NEG_M","0.0193427427"
"let","NEG_M","0.0160116982"
"alone","NEG_M","0.0861970808"
"thing","NEG_M","0.0508362658"
"great","NEG_M","-0.11363253"
"my","NEG_M","-0.0167791966"
"changed","NEG_M","0.0371814377"
"changes","NEG_M","0.0354371563"
"love","NEG_M","-0.1299407449"
"feelings","NEG_M","0.0370076498"
"moral","NEG_M","0.0163105444"
"prove","NEG_M","0.0200086642"
"angry","NEG_M","0.083320275"
"tell","NEG_M","-0.0176633591"
"sort","NEG_M","0.042033769"
"confused","NEG_M","0.0509026159"
"broke","NEG_M","0.0698332259"
"alone","NEG_M","0.0439682624"
"hold","NEG_M","0.0272519604"
"glad","NEG_M","0.0330018168"
"me","NEG_M","0.0564928613"
"dey","NEG_M","0.0344620764"
"anything","NEG_M","0.034406063"
"this","NEG_M","0.0435011937"
"pretend","NEG_M","0.0497843863"
"sucks","NEG_M","0.1206623943"
"beautiful","NEG_M","-0.1168372003"
"heart","NEG_M","0.0770865962"
"give","NEG_M","-0.0102244254"
"didn't","NEG_M","0.0428515491"
"fuck","NEG_M","0.3167416933"
"something","NEG_M","0.0721297051"
"want","NEG_M","-0.0329424525"
"ugh","NEG_M","0.0266873033"
"needs","NEG_M","0.045564578"
"struggles","NEG_M","0.0201117196"
"hot","NEG_M","-0.0859238631"
"badly","NEG_M","0.0439773808"
"tried","NEG_M","0.0620039249"
"earlier","NEG_M","0.0390577209"
"wrong","NEG_M","0.065558158"
"birthday","NEG_M","-0.0916553102"
"a","NEG_M","-0.0289742167"
"realized","NEG_M","0.0246348531"
"then","NEG_M","0.0238571582"
"jail","NEG_M","0.0283216537"
"things","NEG_M","0.0171498657"
"worst","NEG_M","0.0471839248"
"attitude","NEG_M","0.0447588081"
"won't","NEG_M","0.069431476"
"hell","NEG_M","0.0589464874"
"still","NEG_M","0.0264418955"
"its","NEG_M","-0.0264781012"
"bunch","NEG_M","0.0393320997"
"thank","NEG_M","-0.1060102175"
"window","NEG_M","0.0156055727"
"happened","NEG_M","0.0331408589"
"someone","NEG_M","0.0283863291"
"somebody","NEG_M","0.0898477121"
"dam","NEG_M","0.0379406565"
"not","NEG_M","0.1221268049"
"now","NEG_M","-0.0279610453"
"day","NEG_M","0.0725106801"
"each","NEG_M","-0.1418312181"
"to","NEG_M","0.0128746804"
"hard","NEG_M","0.0862931335"
"out","NEG_M","0.0140470801"
"rt","NEG_M","0.0224994606"
"go","NEG_M","-0.029533378"
"seriously","NEG_M","0.0497288047"
"ass","NEG_M","0.0665862963"
"night","NEG_M","0.0434743295"
"pathetic","NEG_M","0.0342877461"
"cars","NEG_M","0.03915825"
"myself","NEG_M","0.0496620321"
"guess","NEG_M","0.0362912916"
"reason","NEG_M","0.018334701"
"imagine","NEG_M","0.0464599787"
"ask","NEG_M","0.0585883504"
"wanted","NEG_M","0.0610994429"
"care","NEG_M","0.0600766598"
"days","NEG_M","0.0154911425"
"keep","NEG_M","0.027300722"
"thing","NEG_M","0.0162958073"
"need","NEG_M","0.0161232151"
"mad","NEG_M","0.0437573828"
"feel","NEG_M","0.1562462648"
"one","NEG_M","-0.0335732701"
"done","NEG_M","0.0688665527"
"done","NEG_M","0.0204857775"
"impossible","NEG_M","0.0674554122"
"given","NEG_M","0.0109701044"
"her","NEG_M","0.0211094292"
"relationship","NEG_M","0.0478431858"
"that","NEG_M","-0.0281067953"
"nobody","NEG_M","0.058372941"
"wasted","NEG_M","0.1163625268"
"bored","NEG_M","0.2645741965"
"kindly","NEG_M","0.017203629"
"boring","NEG_M","0.1823212923"
"bed","NEG_M","0.0279827665"
"matter","NEG_M","0.0514946999"
"classes","NEG_M","0.0550730736"
"supposed","NEG_M","0.0275361717"
"feeling","NEG_M","0.0195626766"
"and","NEG_M","-0.0428330386"
"sad","NEG_M","0.1399321416"
"say","NEG_M","-0.0287005556"
"i","NEG_M","-0.0560798096"
"have","NEG_M","-0.0479574293"
"need","NEG_M","0.0225884948"
"any","NEG_M","0.0242546223"
"take","NEG_M","0.0286730819"
"wanting","NEG_M","0.0591305093"
"world","NEG_M","0.0484782129"
"out","NEG_M","0.1004431747"
"mouth","NEG_M","0.036643891"
"nothing","NEG_M","0.0884056702"
"its","NEG_M","0.0445999519"
"why","NEG_M","0.0675715343"
"shit","NEG_M","0.0259801339"
"upset","NEG_M","0.0844876587"
"shit","NEG_M","0.081789077"
"wind","NEG_M","0.0336245693"
"saying","NEG_M","0.0268146275"
"ugh","NEG_M","0.1374298965"
"anyway","NEG_M","0.0415211317"
"find","NEG_M","0.0157471147"
"heart","NEG_M","0.0319523624"
"tears","NEG_M","0.0221357589"
"folks","NEG_M","0.0234322174"
"get","NEG_M","-0.0190239476"
"today","NEG_M","0.0187554236"
"cannot","NEG_M","0.0432563275"
"others","NEG_M","0.0226512795"
"problems","NEG_M","0.0408245772"
"cry","NEG_M","0.0730122571"
"annoying","NEG_M","0.0581753063"
"bad","NEG_M","0.0143419356"
"stupid","NEG_M","0.062028236"
"worries","NEG_M","0.0111318671"
"inside","NEG_M","0.0944055643"
"nun","NEG_M","0.0515567145"
"dumb","NEG_M","0.0423438229"
"fail","NEG_M","0.0592414501"
"back","NEG_M","0.017605174"
"said","NEG_M","-0.0143738394"
"away","NEG_M","0.0882410287"
"there's","NEG_M","0.0222607179"
"horrible","NEG_M","0.0561928587"
"down","NEG_M","0.0378085598"
"rite","NEG_M","0.0526216652"
"piss","NEG_M","0.0292104485"
"loose","NEG_M","0.0336103266"
"missing","NEG_M","0.1411470656"
"killing","NEG_M","0.0424311498"
"end","NEG_M","-0.0196031211"
"hurts","NEG_M","0.0278311441"
"pissed","NEG_M","0.0263861519"
"blame","NEG_M","0.0621132356"
"coz","NEG_M","0.0599898179"
"the","NEG_M","0.0260526487"
"passing","NEG_M","0.0289999581"
"whole","NEG_M","0.0344570358"
"can't","NEG_M","0.0182871789"
"table","NEG_M","0.0375652536"
"trust","NEG_M","0.025264606"
"cares","NEG_M","0.0102558172"
"been","NEG_M","0.0218796207"
"breath","NEG_M","0.0604223798"
"may","NEG_M","0.0213597801"
"bullshit","NEG_M","0.0860832948"
"life","NEG_M","0.0189889303"
"understand","NEG_M","0.0324747402"
"myself","NEG_M","0.1616129222"
"these","NEG_M","-0.022880612"
"harder","NEG_M","0.0561439193"
"life","NEG_M","0.0534489233"
"will","NEG_M","-0.02531448"
"fun","NEG_M","-0.1132760183"
"i","NEG_M","0.024546151"
"is","NEG_M","-0.0212561945"
"understand","NEG_M","0.0358859923"
"it","NEG_M","0.0188201364"
"sleep","NEG_M","0.0842044025"
"cant","NEG_M","0.039400987"
"lonely","NEG_M","0.0463349279"
"in","NEG_M","-0.011375511"
"if","NEG_M","-0.0485221443"
"too","NEG_M","0.0134402721"
"same","NEG_M","0.0177994651"
"never","NEG_M","0.0460083126"
"used","NEG_M","0.0564997967"
"moment","NEG_M","-0.0125799765"
"fucked","NEG_M","0.0448205568"
"so","NEG_M","0.0591393491"
"bored","NEG_M","0.1037871413"
"i","NEG_M","0.1145556432"
"well","NEG_M","0.027039507"
"up","NEG_M","0.0306552371"
"up","NEG_M","0.0466275554"
"person","NEG_M","0.0208076001"
"and","NEG_M","0.0103087334"
"just","NEG_M","0.0265108315"
"being","NEG_M","0.0803046352"
"sleepy","NEG_M","0.0211138801"
"thanks","NEG_M","-0.076796121"
"blow","NEG_M","0.1068258634"
"killed","NEG_M","0.0557377574"
"on","NEG_M","0.043938173"
"crying","NEG_M","0.0903944775"
"excited","NEG_M","-0.0853230538"
"kills","NEG_M","0.0393989949"
"breaks","NEG_M","0.0250313191"
"game","NEG_M","-0.0785498255"
"know","NEG_M","-0.0300241632"
"like","NEG_M","0.0376909787"
"lost","NEG_M","0.0278075644"
"people","NEG_M","0.0511651646"
"fucking","NEG_M","0.1503202308"
"back","NEG_M","0.0627506899"
"dead","NEG_M","0.0288567915"
"mood","NEG_M","0.0827664908"
"everything","NEG_M","0.0861680659"
"be","NEG_M","-0.0102855732"
"run","NEG_M","0.0620034812"
"broken","NEG_M","0.0803187926"
"paste","NEG_M","0.0131355301"
"if","NEG_M","0.0543075241"
"of","NEG_M","0.0120306521"
"swear","NEG_M","0.1206740445"
"wanna","NEG_M","0.0907425492"
"down","NEG_M","0.06594783"
"because","NEG_M","-0.0114328688"
"fast","NEG_M","0.0245951719"
"stuck","NEG_M","0.0307569065"
"me","NEG_M","0.0644314595"
"wat","NEG_M","0.123175001"
"was","NEG_M","-0.0441496133"
"happy","NEG_M","-0.1219973689"
"failure","NEG_M","0.062136847"
"list","NEG_M","0.0130389196"
"wish","NEG_M","0.0901266283"
"up","NEG_M","0.0273294885"
"gone","NEG_M","0.0169694412"
"am","NEG_M","-0.0221271913"
"check","NEG_M","-0.0554812878"
"shit","NEG_M","0.1499137473"
"again","NEG_M","0.0259747141"
"dying","NEG_M","0.0416606829"
"no","NEG_M","0.0874137568"
"deserve","NEG_M","0.0627588902"
"when","NEG_M","0.0280608169"
"sick","NEG_M","0.1440284977"
"really","NEG_M","0.0212877676"
"felt","NEG_M","0.0433656888"
"problems","NEG_M","0.0433133614"
"stay","NEG_M","-0.0103148201"
"s","NEG_M","0.0708651962"
"hurt","NEG_M","0.0399588206"
"e","NEG_M","-0.0675805465"
"longer","NEG_M","0.0150575061"
"now","NEG_M","0.0443923815"
"alright","NEG_M","0.0505880014"
"once","NEG_M","0.0138101755"
"neighbors","NEG_R","0.0550868662"
"beware","NEG_R","0.0649306505"
"that's","NEG_R","0.042710608"
"hating","NEG_R","0.0482103128"
"follow","NEG_R","-0.1302691542"
"hate","NEG_R","0.3989263749"
"relationships","NEG_R","0.058969512"
"certainly","NEG_R","0.0540483643"
"no","NEG_R","0.0671618433"
"to","NEG_R","0.0231961019"
"under","NEG_R","0.060274228"
"sorry","NEG_R","0.143312629"
"day","NEG_R","0.0718446842"
"woman","NEG_R","0.1517647993"
"worse","NEG_R","0.1036677241"
"far","NEG_R","0.0493521108"
"rise","NEG_R","0.0618033286"
"fat","NEG_R","0.075647604"
"telling","NEG_R","0.0492103071"
"trouble","NEG_R","0.0334141783"
"bringing","NEG_R","0.0697910785"
"niggas","NEG_R","0.0925241351"
"try","NEG_R","-0.0547724362"
"someday","NEG_R","-0.0147808165"
"ya","NEG_R","0.0608999083"
"tired","NEG_R","0.1970984051"
"truth","NEG_R","0.0709689302"
"past","NEG_R","0.0241455054"
"second","NEG_R","0.071264539"
"even","NEG_R","0.0228129296"
"what","NEG_R","-0.0682117222"
"fucks","NEG_R","0.0700123491"
"joke","NEG_R","0.0488675406"
"myself","NEG_R","0.0506277055"
"new","NEG_R","-0.1228175588"
"ever","NEG_R","0.0282981767"
"told","NEG_R","0.0390364314"
"because","NEG_R","-0.012029503"
"never","NEG_R","0.116326535"
"let","NEG_R","-0.0260427992"
"alone","NEG_R","0.2287967165"
"along","NEG_R","0.0993376102"
"thing","NEG_R","0.0408401871"
"change","NEG_R","-0.0200877274"
"great","NEG_R","-0.2001025374"
"leaves","NEG_R","0.0463619226"
"changed","NEG_R","0.0514172034"
"you","NEG_R","0.0260153602"
"makes","NEG_R","0.0122562445"
"do","NEG_R","0.0148267452"
"control","NEG_R","0.0340953342"
"win","NEG_R","-0.1070115993"
"feelings","NEG_R","0.0500237887"
"now","NEG_R","0.0469273344"
"wit","NEG_R","0.0288765791"
"fake","NEG_R","0.2830444826"
"gosh","NEG_R","0.0444206919"
"everybody","NEG_R","0.1291395474"
"0","NEG_R","0.0320049625"
"heart","NEG_R","0.0488951833"
"angry","NEG_R","0.0963732141"
"negative","NEG_R","0.0505429234"
"music","NEG_R","-0.1388115199"
"until","NEG_R","0.038525085"
"females","NEG_R","0.0664686801"
"then","NEG_R","0.0198463343"
"relax","NEG_R","0.0278776745"
"confused","NEG_R","0.0264425152"
"excuse","NEG_R","0.0706832896"
"ain't","NEG_R","0.1591469977"
"even","NEG_R","-0.0379966591"
"broke","NEG_R","0.0814054817"
"baby","NEG_R","-0.1909401252"
"hold","NEG_R","-0.0164846071"
"you","NEG_R","-0.0583764778"
"women","NEG_R","0.0956505581"
"me","NEG_R","0.1274842021"
"dey","NEG_R","0.0860085459"
"anything","NEG_R","-0.0178097595"
"hour","NEG_R","0.0893660362"
"f","NEG_R","0.1400048559"
"relationships","NEG_R","0.0647283326"
"pretend","NEG_R","0.0697827222"
"sucks","NEG_R","0.105103005"
"can","NEG_R","-0.0295894833"
"beautiful","NEG_R","-0.1633313899"
"heart","NEG_R","0.0706745227"
"crazy","NEG_R","0.0573292487"
"give","NEG_R","-0.0543084095"
"awesome","NEG_R","-0.1211117327"
"didn't","NEG_R","-0.0322553311"
"fuck","NEG_R","0.6203329277"
"something","NEG_R","-0.0510043414"
"want","NEG_R","-0.016763868"
"times","NEG_R","0.0499931677"
"hoe","NEG_R","0.1402976256"
"end","NEG_R","-0.0339260538"
"lame","NEG_R","0.0730820882"
"get","NEG_R","-0.0213201161"
"d","NEG_R","-0.1431984211"
"amazing","NEG_R","-0.104950044"
"answer","NEG_R","-0.0315509492"
"instead","NEG_R","0.0568895927"
"badly","NEG_R","0.0655986229"
"tried","NEG_R","0.054857927"
"wrong","NEG_R","0.0774260372"
"mad","NEG_R","0.1963356671"
"suck","NEG_R","0.0530495923"
"people","NEG_R","-0.0231438662"
"grow","NEG_R","0.0457825679"
"a","NEG_R","-0.015585301"
"sit","NEG_R","0.0218125794"
"so","NEG_R","0.0434652453"
"worst","NEG_R","0.0740512059"
"everything","NEG_R","0.0416646359"
"talk","NEG_R","0.1175927297"
"that's","NEG_R","-0.0532234201"
"he","NEG_R","0.0145984032"
"help","NEG_R","-0.0333108716"
"office","NEG_R","0.0738550073"
"don't","NEG_R","0.1448286837"
"attitude","NEG_R","0.1439762244"
"won't","NEG_R","0.1009008015"
"hell","NEG_R","0.0757793812"
